"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 09 11:26:53 GMT 2023","Thu Feb 09 11:26:58 GMT 2023","4947","","Verify search functionality","","Verify search for an item LIST view","","Verify search for an item LIST view",""
"passed","Thu Feb 09 11:27:56 GMT 2023","Thu Feb 09 11:28:00 GMT 2023","4161","","Verify search functionality","","Verify navigation to the next page","","Verify navigation to the next page",""
"passed","Thu Feb 09 11:27:32 GMT 2023","Thu Feb 09 11:27:34 GMT 2023","2306","","Verify search functionality","","Verify items on the page with pagination","","Verify items on the page with pagination",""
"passed","Thu Feb 09 11:27:39 GMT 2023","Thu Feb 09 11:27:46 GMT 2023","6375","","Verify search functionality","","Verify 'ASC' sorting by 'PRICE' criteria","","Verify 'ASC' sorting by 'PRICE' criteria",""
"passed","Thu Feb 09 11:27:29 GMT 2023","Thu Feb 09 11:27:32 GMT 2023","2568","","Verify search functionality","","Verify items on the page","","Verify items on the page",""
"passed","Thu Feb 09 11:27:34 GMT 2023","Thu Feb 09 11:27:39 GMT 2023","4828","","Verify search functionality","","Verify 'DESC' sorting by 'PRODUCT_NAME' criteria","","Verify 'DESC' sorting by 'PRODUCT_NAME' criteria",""
"passed","Thu Feb 09 11:26:51 GMT 2023","Thu Feb 09 11:26:53 GMT 2023","1755","","Verify the structure of the header","","Verify header panel structure","","Verify header panel structure",""
"passed","Thu Feb 09 11:27:46 GMT 2023","Thu Feb 09 11:27:50 GMT 2023","4690","","Verify search functionality","","Verify 'DESC' sorting by 'PRICE' criteria","","Verify 'DESC' sorting by 'PRICE' criteria",""
"broken","Thu Feb 09 11:26:58 GMT 2023","Thu Feb 09 11:27:29 GMT 2023","31412","","Verify search functionality","","Verify search for an item GRID view","","Verify search for an item GRID view",""
"passed","Thu Feb 09 11:27:50 GMT 2023","Thu Feb 09 11:27:56 GMT 2023","5828","","Verify search functionality","","Verify 'ASC' sorting by 'PRODUCT_NAME' criteria","","Verify 'ASC' sorting by 'PRODUCT_NAME' criteria",""
"passed","Thu Feb 09 11:26:35 GMT 2023","Thu Feb 09 11:26:51 GMT 2023","15792","","Verify the structure of the header","","Verify header panel welcome message","","Verify header panel welcome message",""
